id,depart,arrival,duration,routeLength,waitingTime,timeLoss,vType,rerouteNo,departSpeed,arrivalSpeed
bus229,212.0,588.0,376.0,4483.94,2.0,65.68,bus_bus,1,0.0,8.16
veh52,17.0,589.0,572.0,9523.33,26.0,65.12,veh_passenger,1,0.0,10.71
veh1121,346.0,589.0,243.0,2839.97,0.0,29.61,veh_passenger,1,0.0,8.29
veh647,200.0,591.0,391.0,3663.67,41.0,84.76,veh_passenger,1,0.0,6.66
veh74,23.0,592.0,569.0,10095.79,7.0,61.79,veh_passenger,1,0.0,7.0
bus255,236.0,592.0,356.0,3559.6,30.0,79.47,bus_bus,1,0.0,8.1
veh29,9.0,593.0,584.0,7838.44,0.0,88.49,veh_passenger,1,0.0,7.02
veh675,208.0,593.0,385.0,5148.96,0.0,82.05,veh_passenger,1,0.0,17.05
veh1134,350.0,593.0,243.0,1535.05,96.0,149.59,veh_passenger,1,0.0,15.29
bus442,409.0,595.0,186.0,1583.61,0.0,16.31,bus_bus,1,0.0,7.82
veh1663,513.0,595.0,82.0,803.73,0.0,9.61,veh_passenger,1,4.1,12.88
veh160,50.0,596.0,546.0,6169.12,17.0,103.48,veh_passenger,1,4.03,7.2
veh455,141.0,596.0,455.0,5105.98,0.0,52.61,veh_passenger,1,0.0,7.55
bus288,269.0,596.0,327.0,3668.24,17.0,78.93,bus_bus,1,0.0,10.73
veh263,82.0,597.0,515.0,6013.86,0.0,52.07,veh_passenger,1,0.0,7.16
bus453,419.0,597.0,178.0,1413.94,0.0,18.4,bus_bus,1,8.33,7.93
bus573,530.0,597.0,67.0,796.69,0.0,9.23,bus_bus,1,0.0,13.39
veh180,56.0,599.0,543.0,5986.49,0.0,74.36,veh_passenger,1,0.0,11.42
veh691,213.0,600.0,387.0,4081.13,27.0,72.84,veh_passenger,1,12.1,9.17
veh220,68.0,601.0,533.0,10732.51,9.0,40.1,veh_passenger,1,24.3,18.89
myflow1.24,520.0,601.0,81.0,541.87,0.0,9.12,DEFAULT_VEHTYPE,1,0.0,12.05
veh618,191.0,602.0,411.0,3600.04,76.0,119.23,veh_passenger,1,8.13,13.31
myflow1.25,538.0,603.0,65.0,541.87,0.0,7.93,DEFAULT_VEHTYPE,1,0.0,14.05
veh148,46.0,604.0,558.0,5845.85,83.0,175.55,veh_passenger,1,0.0,11.69
veh404,125.0,604.0,479.0,6830.6,3.0,69.61,veh_passenger,1,0.0,8.76
bus319,295.0,605.0,310.0,2827.75,7.0,64.46,bus_bus,1,0.0,8.32
bus392,363.0,607.0,244.0,2575.3,0.0,37.82,bus_bus,1,0.0,8.32
bus325,301.0,609.0,308.0,2378.88,45.0,85.9,bus_bus,1,0.0,8.12
veh190,59.0,610.0,551.0,5566.02,119.0,240.18,veh_passenger,1,0.0,8.74
bus256,237.0,610.0,373.0,3566.66,15.0,69.28,bus_bus,1,0.0,7.04
veh463,143.0,611.0,468.0,4153.46,128.0,179.7,veh_passenger,1,0.0,8.77
truck1060,490.0,611.0,121.0,1121.38,0.0,20.48,truck_truck,1,0.0,8.22
veh338,105.0,612.0,507.0,6293.3,6.0,132.0,veh_passenger,1,8.94,13.89
veh228,71.0,613.0,542.0,7083.64,15.0,100.45,veh_passenger,1,0.0,7.92
bus226,209.0,613.0,404.0,5253.76,0.0,59.81,bus_bus,1,0.0,8.24
veh37,12.0,614.0,602.0,5059.14,151.0,218.89,veh_passenger,1,0.0,9.34
veh704,217.0,614.0,397.0,4032.06,24.0,73.89,veh_passenger,1,8.48,3.47
veh1148,354.0,614.0,260.0,2556.0,0.0,31.8,veh_passenger,1,0.0,7.92
veh336,104.0,616.0,512.0,5462.76,14.0,64.05,veh_passenger,1,0.0,7.89
veh210,65.0,618.0,553.0,6187.01,5.0,72.35,veh_passenger,1,0.0,6.8
veh672,208.0,618.0,410.0,3907.68,48.0,113.58,veh_passenger,1,0.0,13.49
veh1068,330.0,619.0,289.0,2196.16,89.0,133.1,veh_passenger,1,0.0,7.38
veh1723,531.0,619.0,88.0,848.78,0.0,8.94,veh_passenger,1,0.0,10.03
veh380,118.0,620.0,502.0,5120.23,42.0,105.19,veh_passenger,1,0.0,8.38
veh449,139.0,620.0,481.0,5720.28,0.0,76.54,veh_passenger,1,8.61,8.52
veh384,119.0,621.0,502.0,5815.17,72.0,145.19,veh_passenger,1,0.0,7.32
veh98,31.0,623.0,592.0,9065.36,46.0,116.01,veh_passenger,1,0.0,11.71
veh393,122.0,623.0,501.0,6955.1,52.0,131.86,veh_passenger,1,0.0,15.24
bus355,329.0,626.0,297.0,1139.39,163.0,202.75,bus_bus,1,0.0,7.94
bus247,229.0,627.0,398.0,4271.07,7.0,54.02,bus_bus,1,0.0,8.04
veh232,72.0,628.0,556.0,5971.44,16.0,125.85,veh_passenger,1,0.0,8.15
veh295,91.0,628.0,537.0,4511.28,157.0,210.94,veh_passenger,1,0.0,11.14
veh390,121.0,629.0,508.0,4531.14,53.0,123.93,veh_passenger,1,0.0,7.14
myflow1.26,555.0,629.0,74.0,541.87,0.0,8.41,DEFAULT_VEHTYPE,1,0.0,12.21
veh490,151.0,630.0,479.0,4157.92,8.0,65.37,veh_passenger,1,0.0,10.35
veh621,192.0,630.0,438.0,3647.47,55.0,123.54,veh_passenger,1,0.0,7.89
veh656,203.0,630.0,427.0,4580.45,13.0,70.69,veh_passenger,1,0.0,7.81
bus207,192.0,631.0,439.0,4036.78,62.0,120.81,bus_bus,1,0.0,7.86
bus391,362.0,631.0,269.0,1770.81,14.0,48.07,bus_bus,1,0.0,3.87
veh608,188.0,632.0,444.0,7872.88,7.0,59.53,veh_passenger,1,0.0,8.41
veh1099,339.0,632.0,293.0,3351.83,0.0,38.94,veh_passenger,1,0.0,10.14
veh531,164.0,633.0,469.0,4506.54,62.0,133.21,veh_passenger,1,0.0,14.12
bus408,378.0,633.0,255.0,2352.17,0.0,22.35,bus_bus,1,0.0,4.09
bus209,194.0,634.0,440.0,5542.91,9.0,96.93,bus_bus,1,0.0,7.21
veh1155,356.0,634.0,278.0,2544.27,25.0,89.27,veh_passenger,1,0.0,14.8
veh193,60.0,635.0,575.0,6017.11,138.0,221.32,veh_passenger,1,0.0,8.09
veh126,39.0,637.0,598.0,5574.1,39.0,108.19,veh_passenger,1,0.0,7.36
veh327,101.0,637.0,536.0,11582.78,14.0,57.86,veh_passenger,1,0.0,8.56
veh635,196.0,637.0,441.0,5235.65,6.0,66.07,veh_passenger,1,0.0,7.92
veh639,200.0,637.0,437.0,4724.63,25.0,94.88,veh_passenger,1,0.0,6.67
bus362,335.0,637.0,302.0,2595.55,45.0,81.75,bus_bus,1,0.0,13.89
veh323,100.0,639.0,539.0,6642.54,45.0,176.66,veh_passenger,1,0.0,15.59
veh648,200.0,639.0,439.0,5652.76,7.0,103.91,veh_passenger,1,0.0,13.83
bus218,202.0,639.0,437.0,5328.61,11.0,57.8,bus_bus,1,6.21,13.8
veh345,107.0,642.0,535.0,5329.88,98.0,198.99,veh_passenger,1,0.0,8.84
bus343,318.0,644.0,326.0,3494.99,0.0,33.03,bus_bus,1,8.33,6.96
veh462,143.0,645.0,502.0,4689.29,59.0,114.34,veh_passenger,1,0.0,6.76
bus383,354.0,647.0,293.0,2464.72,32.0,75.81,bus_bus,1,0.0,8.04
myflow1.27,573.0,647.0,74.0,541.87,0.0,8.24,DEFAULT_VEHTYPE,1,0.0,12.38
veh119,37.0,648.0,611.0,6085.52,57.0,123.43,veh_passenger,1,12.03,12.03
veh684,211.0,648.0,437.0,3588.08,132.0,197.58,veh_passenger,1,0.0,10.38
veh7,3.0,649.0,646.0,12747.12,26.0,71.95,veh_passenger,1,0.0,20.41
veh499,154.0,651.0,497.0,4678.82,60.0,146.25,veh_passenger,1,0.0,8.58
bus360,333.0,652.0,319.0,2687.0,30.0,67.27,bus_bus,1,0.0,3.97
bus316,293.0,653.0,360.0,3443.5,17.0,52.28,bus_bus,1,0.0,7.77
veh69,22.0,654.0,632.0,5563.34,100.0,186.42,veh_passenger,1,0.0,11.19
bus295,274.0,654.0,380.0,3586.49,30.0,81.59,bus_bus,1,0.0,8.17
bus337,312.0,654.0,342.0,4629.42,0.0,50.17,bus_bus,1,0.0,11.31
bus302,280.0,655.0,375.0,3408.68,9.0,77.12,bus_bus,1,0.0,27.56
veh4,2.0,656.0,654.0,6832.47,29.0,113.94,veh_passenger,1,0.0,6.18
veh132,41.0,656.0,615.0,6473.63,59.0,191.42,veh_passenger,1,0.0,7.67
veh610,188.0,656.0,468.0,4749.31,5.0,62.16,veh_passenger,1,0.0,6.98
veh92,29.0,657.0,628.0,6499.98,119.0,219.46,veh_passenger,1,0.0,6.7
veh613,189.0,657.0,468.0,7416.26,42.0,95.16,veh_passenger,1,0.0,28.19
veh616,190.0,657.0,467.0,4394.79,76.0,133.51,veh_passenger,1,0.0,9.19
veh1182,365.0,657.0,292.0,3287.71,11.0,66.5,veh_passenger,1,0.0,7.95
veh1179,364.0,658.0,294.0,2788.1,0.0,32.88,veh_passenger,1,0.0,6.71
veh1209,373.0,658.0,285.0,2434.94,41.0,76.5,veh_passenger,1,8.54,8.18
myflow1.28,590.0,658.0,68.0,541.87,0.0,7.51,DEFAULT_VEHTYPE,1,0.0,13.35
veh103,32.0,660.0,628.0,7827.13,5.0,138.1,veh_passenger,1,0.0,9.03
veh488,151.0,660.0,509.0,6075.86,45.0,138.4,veh_passenger,1,0.0,9.13
veh113,35.0,661.0,626.0,6784.11,13.0,139.81,veh_passenger,1,0.0,7.54
veh391,121.0,661.0,540.0,7161.61,3.0,59.04,veh_passenger,1,0.0,26.55
bus344,318.0,661.0,343.0,3924.12,8.0,68.47,bus_bus,1,0.0,13.54
veh359,111.0,662.0,551.0,8655.09,60.0,123.72,veh_passenger,1,0.0,12.05
veh651,201.0,663.0,462.0,9113.47,18.0,74.19,veh_passenger,1,0.0,12.73
veh1123,346.0,663.0,317.0,3300.27,32.0,84.49,veh_passenger,1,0.0,8.45
veh408,127.0,668.0,541.0,4402.85,62.0,151.0,veh_passenger,1,0.0,6.73
veh124,39.0,670.0,631.0,8586.28,67.0,186.93,veh_passenger,1,0.0,9.78
bus208,193.0,671.0,478.0,5849.59,1.0,73.06,bus_bus,1,0.0,7.91
veh509,157.0,671.0,514.0,5651.54,44.0,104.19,veh_passenger,1,7.33,3.56
veh288,89.0,672.0,583.0,5896.89,134.0,225.73,veh_passenger,1,9.4,9.34
myflow1.29,608.0,675.0,67.0,541.87,0.0,7.13,DEFAULT_VEHTYPE,1,0.0,14.45
veh6,2.0,676.0,674.0,8301.72,11.0,86.13,veh_passenger,1,0.0,7.35
bus294,272.0,676.0,404.0,3863.59,27.0,98.94,bus_bus,1,0.0,5.89
bus346,320.0,676.0,356.0,3517.75,16.0,52.93,bus_bus,1,0.0,13.71
veh162,50.0,678.0,628.0,6980.59,88.0,171.91,veh_passenger,1,0.0,12.69
bus238,220.0,679.0,459.0,4574.3,46.0,97.23,bus_bus,1,0.0,8.15
veh1648,508.0,679.0,171.0,1252.95,0.0,17.88,veh_passenger,1,0.0,7.08
veh381,118.0,680.0,562.0,3859.36,168.0,242.6,veh_passenger,1,0.0,7.25
veh507,157.0,680.0,523.0,4226.78,148.0,214.75,veh_passenger,1,0.0,3.79
veh285,88.0,681.0,593.0,8914.89,21.0,161.52,veh_passenger,1,0.0,15.37
veh1,1.0,682.0,681.0,7869.01,91.0,172.64,veh_passenger,1,15.64,10.98
veh667,206.0,682.0,476.0,6215.89,3.0,74.65,veh_passenger,1,0.0,8.01
veh446,138.0,683.0,545.0,7582.4,2.0,91.37,veh_passenger,1,9.38,8.11
veh1087,335.0,684.0,349.0,3331.95,5.0,57.0,veh_passenger,1,0.0,6.79
veh153,48.0,685.0,637.0,6580.48,42.0,105.29,veh_passenger,1,0.0,6.0
veh403,125.0,688.0,563.0,4936.91,46.0,108.99,veh_passenger,1,0.0,5.92
veh44,14.0,689.0,675.0,8546.8,86.0,181.9,veh_passenger,1,0.0,7.95
bus331,306.0,689.0,383.0,4637.45,19.0,71.06,bus_bus,1,0.0,3.96
bus393,364.0,689.0,325.0,3260.23,14.0,80.87,bus_bus,1,0.0,6.28
bus258,239.0,690.0,451.0,4886.07,11.0,71.84,bus_bus,1,0.0,7.93
veh661,204.0,690.0,486.0,11136.7,20.0,90.28,veh_passenger,1,34.43,4.24
veh700,216.0,691.0,475.0,5884.81,3.0,62.66,veh_passenger,1,0.0,11.72
veh64,20.0,692.0,672.0,10592.34,93.0,159.2,veh_passenger,1,0.0,8.35
bus268,248.0,695.0,447.0,4136.18,40.0,96.19,bus_bus,1,0.0,7.91
truck1078,499.0,696.0,197.0,2173.03,0.0,28.89,truck_truck,1,0.0,8.02
bus462,427.0,697.0,270.0,2803.17,2.0,49.71,bus_bus,1,13.89,4.15
veh339,105.0,698.0,593.0,7337.35,18.0,172.33,veh_passenger,1,0.0,4.35
veh417,129.0,698.0,569.0,9190.77,60.0,172.44,veh_passenger,1,0.0,9.04
bus597,552.0,698.0,146.0,1562.5,1.0,24.17,bus_bus,1,0.0,7.85
veh420,130.0,699.0,569.0,8993.65,20.0,78.06,veh_passenger,1,30.82,8.88
veh505,156.0,700.0,544.0,6582.66,0.0,59.77,veh_passenger,1,10.41,7.89
veh1203,371.0,700.0,329.0,6432.06,0.0,30.66,veh_passenger,1,0.0,13.72
bus311,288.0,705.0,417.0,4134.74,60.0,153.7,bus_bus,1,0.0,7.63
veh83,26.0,706.0,680.0,8170.51,40.0,174.12,veh_passenger,1,0.0,7.76
veh483,149.0,706.0,557.0,6007.78,78.0,153.85,veh_passenger,1,0.0,13.5
bus629,582.0,706.0,124.0,1193.6,0.0,20.13,bus_bus,1,0.0,7.95
myflow1.30,625.0,706.0,81.0,541.87,0.0,9.35,DEFAULT_VEHTYPE,1,0.0,11.51
veh1687,525.0,707.0,182.0,1796.93,4.0,35.11,veh_passenger,1,0.0,8.82
veh371,115.0,708.0,593.0,10354.47,14.0,89.69,veh_passenger,1,0.0,19.79
bus227,210.0,708.0,498.0,6315.39,45.0,132.95,bus_bus,1,0.0,8.17
veh1089,336.0,708.0,372.0,6851.18,25.0,50.01,veh_passenger,1,27.67,13.35
veh1700,524.0,708.0,184.0,1939.18,0.0,22.67,veh_passenger,1,0.0,9.09
veh1717,529.0,708.0,179.0,1412.46,22.0,44.71,veh_passenger,1,0.0,6.49
veh172,53.0,709.0,656.0,11248.4,48.0,149.6,veh_passenger,1,0.0,10.14
veh442,137.0,709.0,572.0,4493.91,110.0,172.23,veh_passenger,1,0.0,17.13
bus214,198.0,711.0,513.0,4965.15,21.0,103.22,bus_bus,1,8.33,7.95
bus420,389.0,712.0,323.0,3053.17,0.0,25.57,bus_bus,1,0.0,10.5
veh1672,516.0,712.0,196.0,1199.73,59.0,94.09,veh_passenger,1,0.0,8.98
veh431,133.0,713.0,580.0,5716.56,42.0,123.8,veh_passenger,1,22.62,7.7
veh305,94.0,714.0,620.0,8584.33,9.0,127.8,veh_passenger,1,0.0,8.8
veh1195,369.0,714.0,345.0,3757.36,41.0,86.53,veh_passenger,1,0.0,7.72
truck1091,505.0,714.0,209.0,1831.47,46.0,80.74,truck_truck,1,0.0,8.14
myflow1.31,643.0,714.0,71.0,541.87,0.0,7.27,DEFAULT_VEHTYPE,1,0.0,13.49
veh51,16.0,715.0,699.0,5522.7,86.0,156.69,veh_passenger,1,0.0,6.47
veh407,126.0,716.0,590.0,5142.59,32.0,86.22,veh_passenger,1,0.0,6.8
veh478,148.0,716.0,568.0,4160.76,183.0,293.33,veh_passenger,1,0.0,8.91
veh27,9.0,717.0,708.0,13436.17,35.0,83.31,veh_passenger,1,0.0,7.79
veh445,138.0,717.0,579.0,10315.64,53.0,117.69,veh_passenger,1,0.0,7.97
veh231,72.0,718.0,646.0,8666.25,3.0,98.26,veh_passenger,1,0.0,8.67
bus385,356.0,718.0,362.0,3653.97,9.0,96.69,bus_bus,1,0.0,8.11
bus429,397.0,718.0,321.0,3439.75,6.0,46.37,bus_bus,1,0.0,10.36
veh1695,523.0,718.0,195.0,1878.11,22.0,59.07,veh_passenger,1,0.0,13.32
veh1173,362.0,721.0,359.0,4033.69,4.0,49.64,veh_passenger,1,0.0,6.62
veh366,113.0,723.0,610.0,9406.9,46.0,148.29,veh_passenger,1,0.0,3.99
veh1682,519.0,723.0,204.0,1391.23,0.0,20.61,veh_passenger,1,4.81,6.54
veh38,12.0,724.0,712.0,7237.96,204.0,360.46,veh_passenger,1,16.39,8.74
veh461,143.0,724.0,581.0,9036.46,21.0,179.08,veh_passenger,1,0.0,10.4
bus266,246.0,724.0,478.0,4508.47,11.0,85.62,bus_bus,1,0.0,8.44
veh1119,345.0,724.0,379.0,3431.43,4.0,60.23,veh_passenger,1,0.0,7.61
veh1137,351.0,724.0,373.0,3459.82,3.0,47.79,veh_passenger,1,0.0,7.17
veh361,112.0,725.0,613.0,9854.73,3.0,49.31,veh_passenger,1,0.0,6.82
veh693,214.0,726.0,512.0,6056.55,24.0,100.12,veh_passenger,1,0.0,7.13
veh1063,328.0,726.0,398.0,3662.36,13.0,65.42,veh_passenger,1,0.0,6.99
veh671,207.0,729.0,522.0,4259.38,70.0,149.74,veh_passenger,1,0.0,7.08
bus421,390.0,730.0,340.0,3541.23,3.0,55.1,bus_bus,1,0.0,7.91
veh262,81.0,731.0,650.0,4172.92,204.0,328.01,veh_passenger,1,0.0,8.23
veh1211,374.0,731.0,357.0,5189.13,16.0,81.58,veh_passenger,1,0.0,7.77
veh316,98.0,732.0,634.0,9867.94,48.0,152.79,veh_passenger,1,0.0,14.84
veh251,78.0,733.0,655.0,8009.54,93.0,206.58,veh_passenger,1,0.0,9.19
veh117,37.0,734.0,697.0,6797.76,42.0,168.06,veh_passenger,1,4.0,7.44
bus478,442.0,734.0,292.0,2451.22,20.0,61.5,bus_bus,1,0.0,7.77
veh145,45.0,736.0,691.0,11094.0,16.0,112.22,veh_passenger,1,0.0,27.64
bus584,540.0,736.0,196.0,2252.12,0.0,24.46,bus_bus,1,0.0,8.06
veh466,144.0,738.0,594.0,6786.26,81.0,173.66,veh_passenger,1,0.0,8.16
veh604,187.0,738.0,551.0,3857.48,239.0,301.77,veh_passenger,1,0.0,12.72
veh309,96.0,739.0,643.0,7834.0,58.0,164.99,veh_passenger,1,0.0,7.87
veh429,133.0,739.0,606.0,8170.99,2.0,74.71,veh_passenger,1,0.0,7.02
bus378,350.0,741.0,391.0,4047.31,13.0,64.9,bus_bus,1,0.0,13.65
bus284,263.0,742.0,479.0,5792.96,0.0,109.77,bus_bus,1,0.0,8.18
veh379,117.0,744.0,627.0,8375.91,0.0,82.91,veh_passenger,1,0.0,7.27
truck1061,491.0,745.0,254.0,2965.93,0.0,39.47,truck_truck,1,0.0,8.42
myflow1.32,660.0,746.0,86.0,541.87,0.0,9.17,DEFAULT_VEHTYPE,1,0.0,10.65
veh308,95.0,748.0,653.0,6642.89,29.0,93.12,veh_passenger,1,0.0,9.26
veh1072,331.0,749.0,418.0,3799.24,42.0,96.25,veh_passenger,1,0.0,7.16
bus203,188.0,751.0,563.0,9075.7,16.0,113.27,bus_bus,1,0.0,13.58
bus271,251.0,751.0,500.0,4503.61,72.0,175.17,bus_bus,1,0.0,7.77
bus279,258.0,751.0,493.0,4746.3,0.0,41.48,bus_bus,1,8.33,3.99
bus305,282.0,751.0,469.0,6370.16,1.0,72.11,bus_bus,1,0.0,13.38
veh452,140.0,752.0,612.0,6625.67,67.0,182.75,veh_passenger,1,0.0,6.89
veh527,163.0,752.0,589.0,5774.96,184.0,277.88,veh_passenger,1,0.0,15.24
veh1117,345.0,752.0,407.0,3605.53,57.0,106.7,veh_passenger,1,0.0,8.26
veh141,44.0,753.0,709.0,10448.79,140.0,214.0,veh_passenger,1,0.0,14.13
veh668,206.0,756.0,550.0,4964.76,72.0,139.59,veh_passenger,1,4.03,11.42
myflow1.33,678.0,756.0,78.0,541.87,0.0,8.27,DEFAULT_VEHTYPE,1,0.0,11.55
veh8,3.0,759.0,756.0,6824.26,109.0,195.67,veh_passenger,1,0.0,11.14
veh311,96.0,759.0,663.0,8414.63,51.0,129.92,veh_passenger,1,0.0,23.57
veh1107,342.0,759.0,417.0,4209.77,0.0,44.3,veh_passenger,1,0.0,2.69
myflow1.34,695.0,759.0,64.0,541.87,0.0,6.32,DEFAULT_VEHTYPE,1,0.0,14.42
veh456,141.0,760.0,619.0,9089.7,47.0,99.79,veh_passenger,1,0.0,11.49
bus278,257.0,761.0,504.0,4326.2,102.0,231.05,bus_bus,1,0.0,21.65
veh324,100.0,762.0,662.0,6015.78,105.0,235.96,veh_passenger,1,8.91,8.15
bus550,509.0,762.0,253.0,2814.84,3.0,35.98,bus_bus,1,0.0,8.17
bus380,352.0,765.0,413.0,6346.81,48.0,104.76,bus_bus,1,0.0,13.73
veh303,94.0,766.0,672.0,13078.8,49.0,110.03,veh_passenger,1,0.0,7.08
veh1160,358.0,766.0,408.0,3868.04,0.0,53.88,veh_passenger,1,0.0,7.55
bus449,415.0,766.0,351.0,4780.17,2.0,62.66,bus_bus,1,0.0,7.97
veh80,25.0,767.0,742.0,8529.42,103.0,214.76,veh_passenger,1,0.0,12.88
bus249,231.0,767.0,536.0,5636.84,29.0,79.3,bus_bus,1,8.33,13.56
bus477,441.0,767.0,326.0,3632.54,0.0,35.49,bus_bus,1,0.0,13.65
veh513,159.0,768.0,609.0,7497.61,98.0,202.02,veh_passenger,1,0.0,14.67
veh1052,343.0,768.0,425.0,8054.96,0.0,31.01,veh_passenger,1,0.0,24.74
bus352,326.0,769.0,443.0,4404.34,42.0,111.53,bus_bus,1,0.0,7.93
veh236,73.0,770.0,697.0,9901.58,55.0,141.37,veh_passenger,1,0.0,17.69
veh368,114.0,771.0,657.0,5130.58,241.0,310.32,veh_passenger,1,0.0,12.68
bus329,305.0,771.0,466.0,5346.78,6.0,98.75,bus_bus,1,0.0,8.06
veh1693,522.0,772.0,250.0,2656.06,1.0,25.96,veh_passenger,1,8.28,7.75
veh620,192.0,773.0,581.0,8044.31,46.0,129.91,veh_passenger,1,0.0,7.98
bus434,402.0,774.0,372.0,3893.43,49.0,111.42,bus_bus,1,0.0,8.04
veh209,65.0,775.0,710.0,8128.68,127.0,217.47,veh_passenger,1,0.0,7.2
veh227,70.0,775.0,705.0,7860.7,70.0,164.15,veh_passenger,1,0.0,7.33
veh611,189.0,775.0,586.0,9128.35,16.0,71.65,veh_passenger,1,0.0,11.59
veh650,201.0,775.0,574.0,4887.4,89.0,153.33,veh_passenger,1,0.0,7.17
bus257,238.0,775.0,537.0,6043.91,3.0,92.4,bus_bus,1,0.0,8.28
bus290,269.0,777.0,508.0,5205.6,31.0,84.56,bus_bus,1,0.0,7.9
myflow1.35,713.0,778.0,65.0,541.87,0.0,6.42,DEFAULT_VEHTYPE,1,0.0,14.17
veh364,113.0,780.0,667.0,10124.22,44.0,114.7,veh_passenger,1,0.0,7.58
bus410,379.0,780.0,401.0,4435.35,17.0,75.52,bus_bus,1,0.0,7.9
bus267,247.0,782.0,535.0,8366.46,48.0,129.75,bus_bus,1,0.0,8.15
veh663,205.0,784.0,579.0,7470.01,33.0,179.85,veh_passenger,1,0.0,7.92
veh1102,340.0,785.0,445.0,6368.61,0.0,47.98,veh_passenger,1,0.0,12.28
veh1181,364.0,785.0,421.0,5828.54,3.0,72.27,veh_passenger,1,0.0,8.81
veh57,18.0,787.0,769.0,10741.29,100.0,172.8,veh_passenger,1,0.0,7.21
veh1126,347.0,787.0,440.0,6210.28,2.0,53.38,veh_passenger,1,0.0,11.91
bus348,322.0,788.0,466.0,4461.89,20.0,88.44,bus_bus,1,8.33,7.99
veh698,216.0,789.0,573.0,5275.11,57.0,157.45,veh_passenger,1,0.0,6.67
veh1140,352.0,791.0,439.0,4058.58,73.0,154.64,veh_passenger,1,0.0,7.74
veh703,217.0,793.0,576.0,10593.86,19.0,111.53,veh_passenger,1,0.0,30.62
bus436,403.0,793.0,390.0,3552.92,46.0,83.34,bus_bus,1,0.0,13.69
truck1093,521.0,795.0,274.0,2327.02,51.0,81.58,truck_truck,1,0.0,7.5
veh291,90.0,797.0,707.0,8453.64,22.0,112.71,veh_passenger,1,0.0,6.37
bus433,401.0,797.0,396.0,4055.26,0.0,52.7,bus_bus,1,0.0,10.46
veh1130,349.0,797.0,448.0,5240.71,9.0,79.8,veh_passenger,1,0.0,7.48
myflow1.36,730.0,797.0,67.0,541.87,0.0,6.96,DEFAULT_VEHTYPE,1,0.0,14.28
bus322,298.0,799.0,501.0,4883.86,75.0,165.3,bus_bus,1,0.0,13.29
bus298,276.0,800.0,524.0,4417.6,12.0,84.25,bus_bus,1,0.0,8.2
veh28,9.0,802.0,793.0,12308.97,12.0,126.12,veh_passenger,1,9.43,24.29
veh332,103.0,803.0,700.0,8842.22,30.0,156.66,veh_passenger,1,0.0,7.37
veh341,106.0,803.0,697.0,5830.42,116.0,283.15,veh_passenger,1,0.0,6.2
veh421,130.0,804.0,674.0,7995.37,33.0,160.07,veh_passenger,1,0.0,8.23
veh53,17.0,805.0,788.0,14081.06,112.0,207.11,veh_passenger,1,9.74,8.93
bus236,219.0,806.0,587.0,5723.3,29.0,193.2,bus_bus,1,0.0,8.22
veh1213,374.0,806.0,432.0,4524.29,19.0,75.15,veh_passenger,1,7.83,12.9
bus582,538.0,806.0,268.0,2832.77,27.0,61.31,bus_bus,1,0.0,8.26
veh270,84.0,807.0,723.0,7921.07,17.0,227.98,veh_passenger,1,0.0,8.09
veh1175,362.0,808.0,446.0,7137.42,68.0,124.64,veh_passenger,1,0.0,10.61
veh1721,531.0,808.0,277.0,3690.72,25.0,59.81,veh_passenger,1,0.0,8.93
truck1087,509.0,809.0,300.0,3818.14,1.0,52.33,truck_truck,1,0.0,7.5
bus224,208.0,812.0,604.0,7357.65,16.0,114.18,bus_bus,1,0.0,8.16
veh670,207.0,814.0,607.0,5553.33,50.0,144.75,veh_passenger,1,0.0,6.98
veh437,135.0,816.0,681.0,7619.94,92.0,202.83,veh_passenger,1,0.0,7.95
bus291,269.0,816.0,547.0,3076.13,169.0,253.1,bus_bus,1,0.0,8.15
veh688,212.0,816.0,604.0,5415.44,106.0,230.06,veh_passenger,1,0.0,13.05
myflow1.37,748.0,816.0,68.0,541.87,0.0,6.2,DEFAULT_VEHTYPE,1,0.0,13.45
veh60,19.0,817.0,798.0,8932.43,158.0,280.89,veh_passenger,1,0.0,8.38
veh225,70.0,818.0,748.0,11439.84,41.0,146.69,veh_passenger,1,0.0,7.92
veh319,99.0,818.0,719.0,9835.98,98.0,184.71,veh_passenger,1,0.0,12.29
veh521,161.0,818.0,657.0,6292.38,93.0,233.85,veh_passenger,1,0.0,8.33
bus299,277.0,818.0,541.0,4869.99,58.0,125.24,bus_bus,1,0.0,7.87
bus474,439.0,819.0,380.0,4094.57,7.0,59.19,bus_bus,1,0.0,6.68
truck1068,494.0,819.0,325.0,2801.19,38.0,93.46,truck_truck,1,0.0,8.23
bus678,627.0,819.0,192.0,1673.13,0.0,19.88,bus_bus,1,4.17,7.55
veh1192,368.0,821.0,453.0,4055.48,97.0,179.71,veh_passenger,1,0.0,7.89
veh664,205.0,822.0,617.0,4060.42,146.0,231.86,veh_passenger,1,0.0,3.74
veh1661,512.0,822.0,310.0,3254.99,0.0,35.37,veh_passenger,1,0.0,8.34
veh355,110.0,823.0,713.0,7209.96,65.0,160.27,veh_passenger,1,7.49,6.52
veh537,166.0,825.0,659.0,11636.17,19.0,99.21,veh_passenger,1,8.46,13.1
bus335,310.0,825.0,515.0,4245.92,95.0,176.32,bus_bus,1,0.0,12.24
veh678,209.0,826.0,617.0,6456.33,19.0,121.79,veh_passenger,1,0.0,7.83
